product_name,brand-name,rating,ingredients,product_url
Mane Character Vibes Hydrating Hair Mask,florence by mills,4.7,"Water/Aqua/Eau, Stearyl Alcohol, Behentrimonium Chloride, Cetyl Alcohol, Glycerin, Isopropyl Myristate, Brassicyl Isoleucinate Esylate, Isopropyl Alcohol, Brassica Alcohol, Fragrance/Parfum, Linum Usitatissimum (Linseed) Seed Oil, Sodium Benzoate, Quaternium-87, Cetrimonium Chloride, Potassium Sorbate, Oryza Sativa (Rice) Bran Oil, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Propylene Glycol, Arginine, Panthenol, Sodium Phytate, Tocopheryl Acetate, Alcohol, Citrullus Lanatus (Watermelon) Seed Oil, Kaolin, Hydroxypropylgluconamide, Phenoxyethanol, Sodium Hyaluronate, Moringa Oleifera Seed Extract, Tartaric Acid, Disodium Phosphate, Benzyl Alcohol, Linalool, Benzyl Salicylate, Yellow 6 (CI 15985), Red 4 (CI 14700).",https://www.ulta.com/p/mane-character-vibes-hydrating-hair-mask-pimprod2028502
Power Within - Skin & Scalp Collagen Gummies,Better Not Younger,4.6,"Marine Collagen, Cane Sugar, Glucose Syrup, Water, Citrus Pectin, Citric Acid, Sodium Citrate, Natural And Artificial Flavors, Beta Carotene.",https://www.ulta.com/p/power-within-skin-scalp-collagen-gummies-pimprod2026776
Pro Scalp Exfoliator,Kitsch,4.2,,https://www.ulta.com/p/pro-scalp-exfoliator-pimprod2022316
EverPure Sulfate Free 21-in-1 Color Caring Leave In Spray,L'Oréal,4.5,"Aqua / Water / Eau, Cocos Nucifera Oil / Coconut Oil, Amodimethicone, Ppg-5-Ceteth-10 Phosphate, Polyquaternium-37, Phenoxyethanol, Parfum / Fragrance, Propylene Glycol Dicaprylate/Dicaprate, Sodium Hydroxide, Dimethicone, Behentrimonium Chloride, Ppg-1 Trideceth-6, Trideceth-6, Ethylhexyl Salicylate, Ethylhexylglycerin, Propylene Glycol, Isopropyl Alcohol, Sorbitan Oleate, Dimethiconol, Limonene, Cetrimonium Chloride, Linalool, Hydroxycitronellal, Citronellol, Coumarin, Rosa Centifolia Extract / Rosa Centifolia Flower Extract, Geraniol, Prunus Amygdalus Dulcis Seed Extract / Sweet Almond Seed Extract, Tocopherol, Xanthan Gum, Dehydroacetic Acid.",https://www.ulta.com/p/everpure-sulfate-free-21-in-1-color-caring-leave-in-spray-pimprod2030805
Repair Game Changer Hair Mask,We Are Paradoxx,4.3,"Aqua (Water)*, Cocos Nucifera (Coconut) Oil**, Glycerin*, Cetearyl Alcohol*, Persea Gratissima (Avocado) Oil**, Cetyl Alcohol*, Behentrimonium Chloride, Cetrimonium Chloride, Hydrolyzed Oats*, Isopropyl Alcohol, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol*, Hydrolyzed Wheat Protein*, Eucalyptus Globulus Leaf Oil*, Guar Hydroxypropyltrimonium Chloride*, Lavandula Angustifolia (Lavender) Oil*, Alcohol*°, Argania Spinosa (Argan) Kernel Oil**, Carylus Avellana (Hazelnut) Seed oil**, Tocopheryl Acetate, Camellia Sinensis (Matcha Tea) Leaf Water*, Citrus Aurantium Bergamia (Bergamot) Fruit Oil*, Pelargonium Roseum (Geranium) Leaf Oil*, Mentha Arvensis (Peppermint) Leaf Oil*, Hydrolyzed Wheat Starch*, Disodium EDTA, Chondrus Crispus (Carrageenan) Extract*, Citric Acid, Fucus Vesiculosus (Bladderwrack) Extract*, Laminaria Japonica (Kelp) Extract*, Sargassum Pallidum (Seaweed) Extract*, Lamium Album (White Nettle) Extract**, Panax Ginseng Root Extract**, Plantago Psyllium Seed (Honey Locust) Extract**, Benzyl Alcohol, Potassium Sorbate, Dehydroacetic Acid, Phenoxyethanol, Sodium Benzoate, Sodium Salicylate, Linalool*, Limonene*, Citronellol*, Geraniol*. *Natural Origin. **Organic. Irish Whiskey.",https://www.ulta.com/p/repair-game-changer-hair-mask-pimprod2007767
CURLBOND Re-Coiling Treatment Mask,DevaCurl,4.4,"Aqua/Water/Eau, Stearyl Alcohol, Behentrimonium Chloride, Cetyl Alcohol, Glycerin, Succinic Acid, Aminomethyl Propanol, Arginine, Ethylhexylglycerin, Guar Hydroxypropyltrimonium Chloride, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Lysine HCL, Parfum/Fragrance, Tocopherol, Phenoxyethanol, Alcohol.,As is common in the hair care industry, from time to time DevaCurl may update certain ingredients, such as preservative systems or fragrance, to improve quality, enhance the performance of the product, or to comply with the latest regulatory requirements. You should always check the product's packaging for the most up to date and accurate ingredient information.,DevaCurl products go through rigorous testing and adhere to all relevant cosmetics regulations for product safety before they reach the market.",https://www.ulta.com/p/curlbond-re-coiling-treatment-mask-pimprod2025879
Humectress Intensely Hydrating Masque,Nexxus,4.4,"Water (Eau), Glycerin, Cetearyl Alcohol, Cetyl Palmitate, Dimethicone, Stearamidopropyl Dimethylamine, Behentrimonium Chloride, Lactic Acid, Hydrolyzed Elastin, Hydrolyzed Keratin, Hydralyzed Wheat Protein, Caulerpa Lentillifera Extract, Cocos Nucifera (Coconut) Oil, Fragrance (Parfum), Dipropylene Glycol, Amodimethicone, Benzyl Alcohol, 1,2-Hexanedioi, PEG-150 Distearate, Gluconolactone, Trehalose, Disodium EDTA, Cetrimonium Chloride, PEG-7 Propylheptyl Ether, Sodium Sulfate, PEG-180M, Iodopropynyl Bulylcarbamate, Alpha-Isomethyl Ionone, Benzyl Alcohol, Benzyl Salicylate, Citronellol, Coumarin, Geraniol, Hexyl Cinnamal, Linalool.",https://www.ulta.com/p/humectress-intensely-hydrating-masque-xlsImpprod15622961
"Hair Care Kit System 3, Color Treated Hair with Normal to Light Thinning",Nioxin,4.5,"Cleanser Shampoo: Water/Eau, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Citric Acid, Sodium Chloride, Ppg-2 Hydroxyethyl Coco/Isostearamide, Sodium Citrate, Sodium Xylenesulfonate, Sodium Benzoate, Salicylic Acid, Sodium Hydroxide, Tetrasodium Edta, Mentha Piperita (Peppermint) Oil, Mentha Arvensis Leaf Oil, Menthol, Trisodium Ethylenediamine Disuccinate, Methylparaben, Polyquaternium-10, Propylene Glycol, Camellia Sinensis Leaf Extract, Cystine Bis-Pg-Propyl Silanetriol, Biotin, Lecithin, Niacinamide, Panthenol, Tocopheryl Acetate, Foeniculum Vulgare (Fennel) Fruit Extract, Sodium Acetate, Isopropyl Alcohol, Yeast Extract/Extrait De Levure, Blue 1, Acer Saccharum (Sugar Maple) Extract, Citrus Limon (Lemon) Peel Extract, Saccharum Officinarum Extract, Vaccinium Myrtillus Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Potassium Sorbate.,Scalp Therapy Conditioner: Water/Eau, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Quaternium-18, Stearyl Alcohol, Bis-Aminopropyl Dimethicone, Hydroxyethylcellulose, Phenoxyethanol, Benzyl Alcohol, Cetearyl Alcohol, Mentha Piperita (Peppermint) Oil, Mentha Arvensis Leaf Oil, Menthol, Glyceryl Stearate, Oleyl Alcohol, Methylparaben, Peg-2M, Propylparaben, Polysorbate 60, Edta, Citric Acid, Propylene Glycol, Limonene, Camellia Sinensis Leaf Extract, Silica, Cystine Bis-Pg-Propyl Silanetriol, Biotin, Lecithin, Niacinamide, Panthenol, Tocopheryl Acetate, Foeniculum Vulgare (Fennel) Fruit Extract, Yeast Extract/ Extrait De Levure, Bht, Acer Saccharum (Sugar Maple) Extract, Citrus Limon (Lemon) Peel Extract, Saccharum Officinarum Extract, Vaccinium Myrtillus Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Potassium Sorbate, Sodium Benzoate.,Scalp and Hair Treatment: Water/Eau, Niacinamide, Caffeine, Phenoxyethanol, Sodium Benzoate, Benzyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polysorbate 60, Polysorbate 80, Acetamide Mea, Triethanolamine, Peg-23M, Tetrasodium Edta, Propylene Glycol, Methyl Nicotinate, Fragrance/ Parfum, Peg-30 Dipolyhydroxystearate, Mentha Piperita (Peppermint) Oil, Mentha Arvensis Leaf Oil, Menthol, Trideceth-6, Camellia Sinensis Leaf Extract, Limonene, Silica, Cystine Bis-Pg-Propyl Silanetriol, Biotin, Lecithin, Tocopheryl Acetate, Foeniculum Vulgare (Fennel) Fruit Extract, Yeast Extract/Extrait De Levure, Acer Saccharum (Sugar Maple) Extract, Citrus Limon (Lemon) Peel Extract, Saccharum Officinarum Extract, Vaccinium Myrtillus Leaf Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Potassium Sorbate.",https://www.ulta.com/p/hair-care-kit-system-3-color-treated-hair-with-normal-light-thinning-xlsImpprod17531173
Strengthening Treatment,Kenra Professional,4.5,"Aqua/Water/Eau, Cetyl Alcohol, Stearyl Alcohol, Glycerin, Behentrimonium Methosulfate, Cetearyl Alcohol, Silicone Quaternium-8, Trideceth-10, Benzyl Alcohol, Cetrimonium Chloride, Dimethicone, Fragrance/Parfum, Ppg-3 Benzyl Ether Myristate, Guar Hydroxypropyltrimonium Chloride, Dehydroacetic Acid, Citric Acid, Benzyl Salicylate, Alpha-Isomethyl Ionone, Butylphenyl Methylpropional (Lilial), Coumarin, Eugenol, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde (Lyral), Linalool.",https://www.ulta.com/p/strengthening-treatment-xlsImpprod18091259
Detox Scalp Scrub,Sun Bum,4.7,"Glycerin, Sucrose, Sodium Methyl Cocoyl Taurate, Frag-Rance, Agave Tequilana Leaf Extract, Vinegar, Musasapientum Flower (Banana) Extract, Musa Sapientumfruit (Banana) Extract, Musa Sapientum Leaf (Banana)Extract, Musa Sapientum Pulp (Banana)Extract, Helianthus Annuus (Sunflower)Extract, Guar Hydroxypropyltrimoniumchloride, Benzyl Benzoate, Aminom-Ethyl Propanol, Carbomer, Water, Phen-Oxyethanol, Ethylhexylglycerin.",https://www.ulta.com/p/detox-scalp-scrub-pimprod2030505
Surf Wave Foam,Bumble and bumble,3.4,"Water, Vp/Va Copolymer, Isobutane, Propane, Zeolite, Cetearyl Alcohol, Cocamidopropyl Betaine, Sea Salt\Maris Sal\Sel Marin, Cocos Nucifera (Coconut) Fruit Extract, Hypnea Musciformis (Algae) Extract, Gelidiella Acerosa Extract, Tocopheryl Acetate, Glycerin, PEG-12 Dimethicone, Hydrolyzed Wheat Protein, Magnesium Chloride, Ethylhexylglycerin, Hydrolyzed Wheat Starch, Caprylyl Glycol, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Panthenol, Tocopherol, Steapyrium Chloride, Silica, Sodium Chloride, Citric Acid, Lauryl Methyl Gluceth-10 Hydroxypropyldimonium Chloride, Potassium Chloride, Polyquaternium-7, Fragrance (Parfum), Citronellol, Alpha-Isomethyl Ionone, Limonene, BHT, Sodium Benzoate, Potassium Sorbate, Sorbic Acid, Phenoxyethanol. < ILN50383>",https://www.ulta.com/p/surf-wave-foam-pimprod2034517
Elvive Total Repair 5 Damage-Erasing Balm,L'Oréal,4.4,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Amodimethicone, Candelilla Cera/Candelilla Wax/Cire De Candelilla, Cetyl Esters, Glycerin, Isopropyl Alcohol, Parfum/Fragrance, Phenoxyethanol, Trideceth-6, Hydroxypropyl Guar, Prunus Amygdalus Dulcis Oil/Sweet Almond Oil, Linalool, Cetrimonium Chloride, Benzyl Salicylate, Chlorhexidine Dihydrochloride, Benzyl Alcohol, Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Limonene, Amyl Cinnamal, Coumarin, Citronellol, 2-Oleamido-1,3-Octadecanediol, Alpha-Isomethyl Ionone, Ci 19140/Yellow 5, Argilla/Magnesium Aluminum Silicate, Prunus Amygdalus Dulcis Fruit Extract/Sweet Almond Fruit Extract, Ci 15985/Yellow 6, Xanthan Gum, Citric Acid, Sorbic Acid, Fil Code D202830/1.",https://www.ulta.com/p/elvive-total-repair-5-damage-erasing-balm-xlsImpprod18421003
Platinum Rapid Hydration Mask Light,Kenra Professional,4.7,"Aqua/Water/Eau, Cetearyl Alcohol, Cocos Nucifera (Coconut) Oil, Ppg-3 Caprylyl Ether, Glycereth-26, Behentrimonium Methosulfate, Lauryl/Myristyl Polyricinoleate, Steartrimonium Chloride, Polyquaternium-73, Cetearyl Olivate, Sorbitan Olivate, Polyquaternium-37, Theobroma Cacao (Cocoa) Seed Butter, Orbignya Oleifera (Babassu) Seed Oil, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Polysorbate-20, Propylene Glycol Dicaprylate / Dicaprate, Ppg-1 Trideceth-6, Phenoxyethanol, Ethylhexylglycerin, Glycerin, Sodium Benzoate, Potassium Sorbate, Disodium Edta, Citric Acid, Isopropanol, Tocopherol, Parfum/Fragrance",https://www.ulta.com/p/platinum-rapid-hydration-mask-light-pimprod2033811
A Walk in the Sun: Inside Out Moisturizing & Repairing Masque,Voir,4.1,"Aqua/Water/Eau, Cetyl Alcohol, Glycerin, Propanediol, Cetearyl Alcohol, Behentrimonium Chloride, Stearamidopropyl Dimethylamine, Butyrospermum Parkii (Shea) Butter, Cetyl Esters, Diheptyl Succinate, Propylene Glycol Dibenzoate, Hydrolyzed Adansonia Digitata Seed Extract, Parfum/Fragrance, Cetrimonium Chloride, Polyester-11, Polyquaternium-37, Polyquaternium-10, Olea Europaea (Olive) Fruit Oil, Cocos Nucifera (Coconut) Oil, Hydrogenated Vegetable Oil, Hydrolyzed Jojoba Esters, Capryloyl Glyc- erin/Sebacic Acid Copolymer, Mauritia Flexuosa Fruit Oil, Hydrolyzed Vegetable Protein, Butylene Glycol, Chondrus Crispus (Carra- geenan) Extract, Ascophyllum Nodosum Extract, Palmaria Palmata Extract, Laminaria Saccharina Extract, Undaria Pinnatifida Extract, Phospholipids, Glycine Soja (Soybean) Oil, Glycolipids, Glycine Soja (Soybean) Sterols, Lavandula Angustifolia (Lavender) Oil, Citric Acid, Phenoxyethanol, Ethylhexylglycerin, Isopropyl Alcohol, Sodium Benzoate, Linalool.",https://www.ulta.com/p/a-walk-in-sun-inside-out-moisturizing-repairing-masque-pimprod2033200
Miracle RepaiRx Anti-Breakage Serum,tgin,4.3,"Coconut Oil, Olive Oil, Peach Kernel Oil, Raw Black Honey, Papaya Oil, Ginger Oil, Marula Oil, Jojoba Oil, Rice Oil, Burdock Root, Maca Oil, Vitamin E, Fragrance.",https://www.ulta.com/p/miracle-repairx-anti-breakage-serum-pimprod2005381
Split End Serum,Virtue,4.5,"Aqua (Water, Eau), Propanediol, Dimethicone, Cetearyl Alcohol, C12-15 Alkyl Benzoate, Glyceryl Stearate, Steareth-21, Phenyl Trimethicone, Hydrogenated Ethylhexyl Olivate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Ethylhexylglycerin, Keratin, Panthenol, Butyrospermum Parkii (Shea) Oil, Moringa Oleifera Seed Oil, Adansonia Digitata Seed Oil, Citrus Paradisi (Grapefruit) Fruit Extract, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Cynara Scolymus (Artichoke) Leaf Extract, Quercus Petraea Fruit Extract, Amaranthus Caudatus Seed Extract, Cystoseira Compressa Extract, Hydrolyzed Pea Protein PG-Propyl Silanetriol, Hydrolyzed Adansonia Digitata Seed Extract, Madecassoside, Phytic Acid, Asiaticoside, Hydrolyzed Quinoa, Pisum Sativum (Pea) Extract, Hydrolyzed Linseed Extract, Hydrogenated Olive Oil Unsaponifiables, Helianthus Annuus (Sunflower) Seed Oil, Oryza Sativa (Rice) Bran Extract, Zea Mays (Corn) Starch, Glycerin, Parfum (Fragrance), Jojoba Esters, Bis-Cetearyl Amodimethicone, Polysorbate 20, Polysilicone-15, Ceteareth-7, Ceteareth-25, Sodium Dilauramidoglutamide Lysine, PPG-26-Buteth-26, Ethylhexyl Methoxycinnamate, Diisostearyl Malate, Butyl Methoxydibenzoylmethane, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Ethylhexyl Salicylate, Gluconolactone, Cystine Bis-PG-Propyl Silanetriol, Sodium Benzoate, Alcohol, Sodium Chloride, Isododecane, Butylene Glycol, Caprylyl Glycol, Dehydroacetic Acid, Phenethyl Alcohol, Potassium Sorbate, Calcium Gluconate, Sodium Hydroxide, Benzyl Alcohol, Chlorphenesin, Citric Acid, Sorbic Acid, Benzoic Acid, Tetrasodium EDTA, BHT, Hexyl Cinnamal, Linalool, Coumarin, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene, Geraniol.",https://www.ulta.com/p/split-end-serum-pimprod2021475
Haitian Shea Butter,Kreyòl Essence,4.9,"Butryospermum Parkii (Unrefined Shea Butter), Haitian Ricinus Communis (Haitian Black Castor Oil), Theobroma Cacao (Cocoa) Seed Butter, Behentrimonium Methosulfate, Cetearyl Alcohol (Conditioning Detangler), Glycerin, Panthenol, Calendula, Chamomile, Nettle & Horsetail Extracts, Vitamin E, Pure Essential Oils.",https://www.ulta.com/p/haitian-shea-butter-pimprod2013588
Naturals Aquatic Mint & Coastal Sea Holly Refreshing Scalp Mist,Not Your Mother's,4.6,"Water (Aqua), Hamamelis Virginiana (Witch Hazel) Extract, Polysorbate 20, Glycerin, Cetrimonium Chloride, Menthol, Mentha Aquatica Flower/Leaf/Stem Extract, Eryngium Maritimum (Sea Holly) Extract, Propanediol, Zinc Ricinoleate, Triethyl Citrate, Sodium Lauroyl Sarcosinate, Tetrahydroxypropyl Ethylenediamine, Sodium Benzoate, Potassium Sorbate, Fragrance (Parfum), Citric Acid.",https://www.ulta.com/p/naturals-aquatic-mint-coastal-sea-holly-refreshing-scalp-mist-pimprod2022996
HIGH SHINE Anti-Frizz Nourishing Oil,DevaCurl,4.3,"Helianthus Annuus (Sunflower) Seed Oil, C15-19 Alkane, Propylene Glycol Dibenzoate, Butyrospermum Parkii (Shea) Oil, Caryocar Brasiliense Fruit Oil, Orbignya Speciosa Kernel Oil, Citric Acid, Cocos Nucifera (Coconut) Oil, Hydrogenated Soybean Oil, Linum Usitatissimum (Linseed) Seed Oil, Passiflora Edulis Seed Oil, Tocopherol, Parfum/Fragrance, Citral, Citronellol, Geraniol, Hydroxycitronellal, Limonene, Linalool.,As is common in the hair care industry, from time to time DevaCurl may update certain ingredients, such as preservative systems or fragrance, to improve quality, enhance the performance of the product, or to comply with the latest regulatory requirements. You should always check the product's packaging for the most up to date and accurate ingredient information.,DevaCurl products go through rigorous testing and adhere to all relevant cosmetics regulations for product safety before they reach the market.",https://www.ulta.com/p/high-shine-anti-frizz-nourishing-oil-pimprod2025707
Hair Oil,OUAI,4.4,"Cyclopentasiloxane, Dimethicone, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Isododecane, Hydrogenated Ethylhexyl Olivate, C12-15 Alkyl Benzoate, Phenyl Trimethicone, Simmondsia Chinensis (Jojoba) Seed Oil, Dimethiconol, Jojoba Esters, Butyrospermum Parkii (Shea) Butter, Helianthus Annuus (Sunflower) Seed Oil, Oryza Sativa (Rice) Bran Oil, Adansonia Digitata Seed Oil, Borago Officinalis Seed Oil, Crambe Abyssinica Seed Oil, Glycine Soja (Soybean) Oil, Passiflora Edulis Seed Oil, Moringa Oleifera Seed Oil, Coconut Alkanes, Kaempferia Galanga Root Extract, Helianthus Annuus (Sunflower) Extract, Amaranthus Caudatus Seed Extract, Oryza Sativa (Rice) Bran Extract, Daucus Carota Sativa (Carrot) Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol, Coco-Caprylate/Caprate, Ethylhexyl Methoxycinnamate, Polysilicone-15, Diisostearyl Malate, Hydrogenated Olive Oil Unsaponifiables, Beta-Carotene, Bht, Citric Acid, Benzoic Acid, Phenoxyethanol, Fragrance (Parfum), Benzyl Benzoate, Citronellol, Benzyl Salicylate, Linalool, Hydroxycitronellal, Hexyl Cinnamal, Geraniol",https://www.ulta.com/p/hair-oil-pimprod2012515
Peppermint Leave-On Treatment,Alterna,4.8,"Aqua/Water/Eau, Hamamelis Virginiana (Witch Hazel) Water, Saccharomyces Ferment Filtrate, Polyquaternium-37, Parfum/Fragrance, Phenoxyethanol, Alcohol, Polysorbate 20, Hydroxyacetophenone, Menthoxypropanediol, Betaine, Isodecyl Neopentanoate, Mentha Piperita (Peppermint) Oil, Menthol, Allantoin, Linalool, Saccharide Isomerate, Disodium Edta, Limonene, Panthenol, Hexyl Cinnamal, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Dicaprylyl Carbonate, Isopropyl Alcohol, Avena Sativa (Oat) Bran Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Sodium Benzoate, Aminomethyl Propanol, Potassium Sorbate, Sorbitan Oleate, Benzyl Salicylate, Lauryl Glucoside, Geraniol, Pentasodium Pentetate, Citral, Sodium Metabisulfite, Citric Acid, Sodium Citrate, Charcoal Powder, Glycerin, Cannabis Sativa Seed Oil, Caulerpa Lentillifera Extract, Alcohol Denat. (Sd Alcohol 40-B).",https://www.ulta.com/p/peppermint-leave-on-treatment-pimprod2031508
Scalp Care Revitalizing Treatment,Living Proof,4.2,"Water/Eau/Aqua, Isohexadecane, Alcohol Denat., Isododecane, PPG-24-Glycereth-24, C13-15 Alkane, Hydrolyzed Yeast Protein, Jojoba Esters, Glycerin, Amaranthus Caudatus Seed Extract, Acrylamidopropyltrimonium Chloride/Acrylates Copolymer, Ethylhexyl Stearate, Carthamus Tinctorius (Safflower) Seed Oil, Glycine Soja (Soybean) Germ Extract, Triticum Vulgare (Wheat) Germ Extract, Serenoa Serrulata Fruit Extract, PCA Ethyl Cocoyl Arginate, Coceth-7, Scutellaria Baicalensis Root Extract, Vitis Vinifera (Grape) Seed Extract, Butyrospermum Parkii (Shea) Butter, Azelaic Acid, Cetyl Alcohol, Caffeine, Steareth-20, Zinc Sulfate, Biotin, Stearyl Alcohol, Glyceryl Stearate, Cetearyl Alcohol, Gluconolactone, Behentrimonium Methosulfate, Behentrimonium Chloride, Arginine, Butylene Glycol, Zinc Gluconate, Calcium Gluconate, Hydroxyethylcellulose, Glycolic Acid, Lactic Acid, Propanediol, Fragrance/Parfum.",https://www.ulta.com/p/scalp-care-revitalizing-treatment-pimprod2024603
Vegan Silk Overnight Peptide Hair Serum,Pacifica,4.5,"Isopropyl Myristate, PPG-3 Benzyl Ether Myristate, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Aqua (Eau), Silk (Vegan), 1,2-Hexanediol, Caprylyl Glycol, *Parfum.",https://www.ulta.com/p/vegan-silk-overnight-peptide-hair-serum-pimprod2030404
Caviar Anti-Aging Smoothing Anti-Frizz Nourishing Oil,Alterna,3.9,"Cyclopentasiloxane, Dimethicone, Phenyl Trimethicone, Dimethiconol, Crambe Abyssinica Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Laminaria Digitata Extract, Caviar Extract, Glycerin, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Saccharomyces/Iron Ferment, Phospholipids, Superoxide Dismutase, Polysilicone-15, Ascorbic Acid, Water/Aqua/Eau, Potassium Sorbate, Fragrance (Parfum).",https://www.ulta.com/p/caviar-anti-aging-smoothing-anti-frizz-nourishing-oil-pimprod2000192
Perfect Repair Leave In Treatment,NatureLab. Tokyo,4.7,"Aqua (Water, Eau), Butylene Glycol, Cocamidopropyl Betaine, Phyllostachys Pubescens Meristem Cell Lysate, Argania Spinosa Callus Culture Extract, Malus Domestica Fruit Cell Culture Extract, Vitis Vinifera (Grape) Fruit Cell Extract, Opuntia Ficus-Indica Seed Oil, Prunus Domestica Seed Extract, Argania Spinosa Kernel Oil, Lupinus Albus Seed Oil, Mangifera Indica (Mango) Seed Oil, Theobroma Grandiflorum Seed Butter, Adansonia Digitata Seed Oil, Carapa Guaianensis Seed Oil, Sclerocarya Birrea Seed Oil, Hydrolyzed Pea Protein, Hydrolyzed Coix Lacryma-Jobi Ma-Yuen Seed, Glutamic Acid, Sodium PCA, Pentylene Glycol, Isomalt, Polyquaternium-10, Polyquaternium-7, Styrene/VP Copolymer, Xanthan Gum, Polysorbate 20, Lecithin, PEG-60 Hydrogenated Castor Oil, Benzotriazolyl Dodecyl P-Cresol, Glycerin, Sodium Benzoate, Phenoxyethanol, Parfum (Fragrance), Yellow 5 (CI 19140), Blue (CI 42090), Red 33 (CI 17200).",https://www.ulta.com/p/perfect-repair-leave-in-treatment-pimprod2014978
"Farewell Frizz Rosehip, Argan & Coconut Oil Blend",Briogeo,4.4,"Raphanus Sativus (Radish) Root Extract, Caprylic/Capric Triglyceride, Argania Spinosa Kernel Oil, Rosa Canina Fruit Oil, Cocos Nucifera (Coconut) Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citrus Paradisi (Grapefruit) Peel Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Abies Sibirica (Fir) Oil, Citrus Tangerina (Tangerine) Peel Oil, Citrus Limon (Lemon) Peel Oil, Helianthus Annuus (Sunflower) Extract, Oryza Sativa (Rice) Bran Extract, Tocopherol,* Tocopheryl Acetate,* Fragrance (Parfum).,* Coconut, vegetable, or plant derived",https://www.ulta.com/p/farewell-frizz-rosehip-argan-coconut-oil-blend-pimprod2022749
Burdock Root Butter Cream,Qhemet Biologics,4.6,"Aqueous (Distilled Water) Botanical Infusion of Arctiumlappa (Burdock Root) Extract, Urtica Dioica (Nettle Leaf) Extract and Avena Sativa (Oatstraw) Extract, Olive Oil (Oleaeuropa), Vegetable Glycerin, Triticum Vulgare (Wheat) Extract, Cetearyl Alcohol, Cetyl Alcohol, Stearyl Alcohol, Stearalkonium Chloride, MSM (Methylsufonylmethane), Citrus Limon & Citrus Aurantium (Essential Oil Scent), Maltodextrin, Phenoxyethanol & Ethylhexylglycerin (Paraben-free and Formaldehyde-free Preservative).",https://www.ulta.com/p/burdock-root-butter-cream-pimprod2032309
Hair Regrowth Treatment Sprayer for Men,Thick Head,4.5,"Active Ingredient :5% Minoxidil.,Inactive Ingredients: alcohol, propylene glycol, purified water.",https://www.ulta.com/p/hair-regrowth-treatment-sprayer-men-pimprod2006421
Beach Babe Blonde Hair Lightener,Not Your Mother's,4.3,"Water (Aqua), Hydrogen Peroxide, Ppg-5-Ceteth-20, Glycerin, Peg-12 Dimethicone, Glycereth-26, Peg-8 Meadowfoamate, Fragrance (Parfum), Cetrimonium Chloride, Hydroxyethylcellulose Cocodimonium Chloride, Citrus Limon (Lemon) Peel Extract, Ananas Sativus (Pineapple) Fruit Extract, Chamomilla Recutita (Matricaria) Flower Extract, Aloe Barbadensis Leaf Juice, Edta, Etidronic Acid",https://www.ulta.com/p/beach-babe-blonde-hair-lightener-pimprod2035240
